State_name,State_code,Year,Population,Sex,Median_household_income,Age_label,Age_group
Missouri,29,2022,20628,2,64811.0,79,76-84
Missouri,29,2023,19438,2,68545.0,79,76-84
Missouri,29,2021,16698,2,61847.0,80,76-84
Missouri,29,2022,17642,2,64811.0,80,76-84
Missouri,29,2023,19720,2,68545.0,80,76-84
Missouri,29,2021,15252,2,61847.0,81,76-84
Missouri,29,2022,15835,2,64811.0,81,76-84
Missouri,29,2023,16787,2,68545.0,81,76-84
Missouri,29,2021,14160,2,61847.0,82,76-84
Missouri,29,2022,14274,2,64811.0,82,76-84
Missouri,29,2023,14901,2,68545.0,82,76-84
Missouri,29,2021,13119,2,61847.0,83,76-84
Missouri,29,2022,13204,2,64811.0,83,76-84
Missouri,29,2023,13387,2,68545.0,83,76-84
Missouri,29,2021,11755,2,61847.0,84,76-84
Missouri,29,2022,12299,2,64811.0,84,76-84
Missouri,29,2023,12429,2,68545.0,84,76-84
Missouri,29,2021,76953,2,61847.0,85+,85+
Missouri,29,2022,76247,2,64811.0,85+,85+
Missouri,29,2023,77174,2,68545.0,85+,85+
Montana,30,2021,7822,2,63249.0,66,61-75
Montana,30,2022,7849,2,67631.0,66,61-75
Montana,30,2023,8063,2,70804.0,66,61-75
Montana,30,2021,7658,2,63249.0,67,61-75
Montana,30,2022,7762,2,67631.0,67,61-75
Montana,30,2023,7749,2,70804.0,67,61-75
Montana,30,2021,7384,2,63249.0,68,61-75
Montana,30,2022,7585,2,67631.0,68,61-75
Montana,30,2023,7652,2,70804.0,68,61-75
Montana,30,2021,7088,2,63249.0,69,61-75
Montana,30,2022,7336,2,67631.0,69,61-75
Montana,30,2023,7512,2,70804.0,69,61-75
Montana,30,2021,6656,2,63249.0,70,61-75
Montana,30,2022,7023,2,67631.0,70,61-75
Montana,30,2023,7284,2,70804.0,70,61-75
Montana,30,2021,6290,2,63249.0,71,61-75
Montana,30,2022,6555,2,67631.0,71,61-75
Montana,30,2023,6938,2,70804.0,71,61-75
Montana,30,2021,6012,2,63249.0,72,61-75
Montana,30,2022,6161,2,67631.0,72,61-75
Montana,30,2023,6447,2,70804.0,72,61-75
Montana,30,2021,5651,2,63249.0,73,61-75
Montana,30,2022,5854,2,67631.0,73,61-75
Montana,30,2023,6037,2,70804.0,73,61-75
Montana,30,2021,5875,2,63249.0,74,61-75
Montana,30,2022,5549,2,67631.0,74,61-75
Montana,30,2023,5768,2,70804.0,74,61-75
Montana,30,2021,4055,2,63249.0,75,61-75
Montana,30,2022,5700,2,67631.0,75,61-75
Montana,30,2023,5393,2,70804.0,75,61-75
Montana,30,2021,3931,2,63249.0,76,76-84
Montana,30,2022,3967,2,67631.0,76,76-84
Montana,30,2023,5559,2,70804.0,76,76-84
Montana,30,2021,3824,2,63249.0,77,76-84
Montana,30,2022,3846,2,67631.0,77,76-84
Montana,30,2023,3892,2,70804.0,77,76-84
Montana,30,2021,3803,2,63249.0,78,76-84
Montana,30,2022,3662,2,67631.0,78,76-84
Montana,30,2023,3682,2,70804.0,78,76-84
Montana,30,2021,3284,2,63249.0,79,76-84
Montana,30,2022,3689,2,67631.0,79,76-84
Montana,30,2023,3584,2,70804.0,79,76-84
Montana,30,2021,2982,2,63249.0,80,76-84
Montana,30,2022,3121,2,67631.0,80,76-84
Montana,30,2023,3518,2,70804.0,80,76-84
Montana,30,2021,2701,2,63249.0,81,76-84
Montana,30,2022,2842,2,67631.0,81,76-84
Montana,30,2023,2986,2,70804.0,81,76-84
Montana,30,2021,2454,2,63249.0,82,76-84
Montana,30,2022,2503,2,67631.0,82,76-84
Montana,30,2023,2652,2,70804.0,82,76-84
Montana,30,2021,2223,2,63249.0,83,76-84
Montana,30,2022,2294,2,67631.0,83,76-84
Montana,30,2023,2343,2,70804.0,83,76-84
Montana,30,2021,2044,2,63249.0,84,76-84
Montana,30,2022,2078,2,67631.0,84,76-84
Montana,30,2023,2207,2,70804.0,84,76-84
Montana,30,2021,12981,2,63249.0,85+,85+
Montana,30,2022,12928,2,67631.0,85+,85+
Montana,30,2023,13082,2,70804.0,85+,85+
Nebraska,31,2021,1964253,0,66817.0,All ages,All ages
Nebraska,31,2022,1968060,0,69597.0,All ages,All ages
Nebraska,31,2023,1978379,0,74590.0,All ages,All ages
Nebraska,31,2021,24882,0,66817.0,1,0-18
Nebraska,31,2022,24308,0,69597.0,1,0-18
Nebraska,31,2023,24372,0,74590.0,1,0-18
Nebraska,31,2021,25308,0,66817.0,2,0-18
Nebraska,31,2022,24957,0,69597.0,2,0-18
Nebraska,31,2023,24488,0,74590.0,2,0-18
Nebraska,31,2021,25907,0,66817.0,3,0-18
Nebraska,31,2022,25383,0,69597.0,3,0-18
Nebraska,31,2023,25212,0,74590.0,3,0-18
Nebraska,31,2021,26514,0,66817.0,4,0-18
Nebraska,31,2022,25913,0,69597.0,4,0-18
Nebraska,31,2023,25443,0,74590.0,4,0-18
Nebraska,31,2021,27162,0,66817.0,5,0-18
Nebraska,31,2022,26495,0,69597.0,5,0-18
Nebraska,31,2023,26025,0,74590.0,5,0-18
Nebraska,31,2021,27439,0,66817.0,6,0-18
Nebraska,31,2022,27276,0,69597.0,6,0-18
Nebraska,31,2023,26701,0,74590.0,6,0-18
Nebraska,31,2021,27242,0,66817.0,7,0-18
Nebraska,31,2022,27348,0,69597.0,7,0-18
Nebraska,31,2023,27326,0,74590.0,7,0-18
Nebraska,31,2021,26789,0,66817.0,8,0-18
Nebraska,31,2022,27289,0,69597.0,8,0-18
Nebraska,31,2023,27421,0,74590.0,8,0-18
Nebraska,31,2021,26585,0,66817.0,9,0-18
Nebraska,31,2022,26937,0,69597.0,9,0-18
Nebraska,31,2023,27371,0,74590.0,9,0-18
Nebraska,31,2021,26695,0,66817.0,10,0-18
Nebraska,31,2022,26622,0,69597.0,10,0-18
Nebraska,31,2023,26997,0,74590.0,10,0-18
Nebraska,31,2021,27478,0,66817.0,11,0-18
Nebraska,31,2022,26795,0,69597.0,11,0-18
Nebraska,31,2023,26846,0,74590.0,11,0-18
Nevada,32,2021,3146632,0,66274.0,All ages,All ages
Nevada,32,2022,3177421,0,72333.0,All ages,All ages
Nevada,32,2023,3194176,0,76364.0,All ages,All ages
Nevada,32,2021,34781,0,66274.0,1,0-18
Nevada,32,2022,33758,0,72333.0,1,0-18
Nevada,32,2023,33592,0,76364.0,1,0-18
Nevada,32,2021,35694,0,66274.0,2,0-18
Nevada,32,2022,35151,0,72333.0,2,0-18
Nevada,32,2023,33917,0,76364.0,2,0-18
Nevada,32,2021,36129,0,66274.0,3,0-18
Nevada,32,2022,36045,0,72333.0,3,0-18
Nevada,32,2023,35192,0,76364.0,3,0-18
Nevada,32,2021,37122,0,66274.0,4,0-18
Nevada,32,2022,36457,0,72333.0,4,0-18
Nevada,32,2023,36023,0,76364.0,4,0-18
Nevada,32,2021,38412,0,66274.0,5,0-18
Nevada,32,2022,37346,0,72333.0,5,0-18
Nevada,32,2023,36420,0,76364.0,5,0-18
Nevada,32,2021,38695,0,66274.0,6,0-18
Nevada,32,2022,38844,0,72333.0,6,0-18
Nevada,32,2023,37390,0,76364.0,6,0-18
Nevada,32,2021,38451,0,66274.0,7,0-18
Nevada,32,2022,39027,0,72333.0,7,0-18
Nevada,32,2023,38825,0,76364.0,7,0-18
Nevada,32,2021,38410,0,66274.0,8,0-18
Nevada,32,2022,38704,0,72333.0,8,0-18
Nevada,32,2023,38974,0,76364.0,8,0-18
Nevada,32,2021,38374,0,66274.0,9,0-18
Nevada,32,2022,38627,0,72333.0,9,0-18
Nevada,32,2023,38686,0,76364.0,9,0-18
Nevada,32,2021,39302,0,66274.0,10,0-18
Nevada,32,2022,38785,0,72333.0,10,0-18
Nevada,32,2023,38625,0,76364.0,10,0-18
Nevada,32,2021,39881,0,66274.0,11,0-18
Nevada,32,2022,39681,0,72333.0,11,0-18
Nevada,32,2023,38752,0,76364.0,11,0-18
Nevada,32,2021,40757,0,66274.0,12,0-18
Nevada,32,2022,40041,0,72333.0,12,0-18
Nevada,32,2023,39715,0,76364.0,12,0-18
Nebraska,31,2021,28156,0,66817.0,12,0-18
Nebraska,31,2022,27490,0,69597.0,12,0-18
Nebraska,31,2023,26834,0,74590.0,12,0-18
Nebraska,31,2021,28797,0,66817.0,13,0-18
Nebraska,31,2022,28182,0,69597.0,13,0-18
Nebraska,31,2023,27631,0,74590.0,13,0-18
Nebraska,31,2021,28433,0,66817.0,14,0-18
Nebraska,31,2022,28833,0,69597.0,14,0-18
Nebraska,31,2023,28317,0,74590.0,14,0-18
Nebraska,31,2021,27902,0,66817.0,15,0-18
Nebraska,31,2022,28597,0,69597.0,15,0-18
Nebraska,31,2023,28995,0,74590.0,15,0-18
Nebraska,31,2021,27750,0,66817.0,16,0-18
Nebraska,31,2022,28039,0,69597.0,16,0-18
Nebraska,31,2023,28762,0,74590.0,16,0-18
Nebraska,31,2021,27647,0,66817.0,17,0-18
Nebraska,31,2022,27750,0,69597.0,17,0-18
Nebraska,31,2023,28113,0,74590.0,17,0-18
Nebraska,31,2021,26473,0,66817.0,18,0-18
Nebraska,31,2022,26744,0,69597.0,18,0-18
Nebraska,31,2023,26930,0,74590.0,18,0-18
Nebraska,31,2021,27304,0,66817.0,19,19-30
Nebraska,31,2022,27850,0,69597.0,19,19-30
Nebraska,31,2023,28356,0,74590.0,19,19-30
Nebraska,31,2021,28302,0,66817.0,20,19-30
Nebraska,31,2022,28411,0,69597.0,20,19-30
Nebraska,31,2023,29060,0,74590.0,20,19-30
Nebraska,31,2021,28101,0,66817.0,21,19-30
Nebraska,31,2022,28402,0,69597.0,21,19-30
Nebraska,31,2023,28617,0,74590.0,21,19-30
Nebraska,31,2021,26958,0,66817.0,22,19-30
Nebraska,31,2022,27714,0,69597.0,22,19-30
Nebraska,31,2023,28075,0,74590.0,22,19-30
Nebraska,31,2021,26442,0,66817.0,23,19-30
Nebraska,31,2022,26808,0,69597.0,23,19-30
Nebraska,31,2023,27494,0,74590.0,23,19-30
Nebraska,31,2021,25801,0,66817.0,24,19-30
Nebraska,31,2022,25734,0,69597.0,24,19-30
Nebraska,31,2023,26316,0,74590.0,24,19-30
Nebraska,31,2021,25341,0,66817.0,25,19-30
Nebraska,31,2022,25159,0,69597.0,25,19-30
Nebraska,31,2023,25338,0,74590.0,25,19-30
Nebraska,31,2021,25390,0,66817.0,26,19-30
Nebraska,31,2022,24985,0,69597.0,26,19-30
Nebraska,31,2023,25061,0,74590.0,26,19-30
Nebraska,31,2021,25595,0,66817.0,27,19-30
Nebraska,31,2022,25048,0,69597.0,27,19-30
Nebraska,31,2023,24755,0,74590.0,27,19-30
Nebraska,31,2021,25768,0,66817.0,28,19-30
Nebraska,31,2022,25594,0,69597.0,28,19-30
Nebraska,31,2023,25068,0,74590.0,28,19-30
Nebraska,31,2021,25995,0,66817.0,29,19-30
Nebraska,31,2022,25480,0,69597.0,29,19-30
Nebraska,31,2023,25467,0,74590.0,29,19-30
Nebraska,31,2021,25386,0,66817.0,30,19-30
Nebraska,31,2022,25863,0,69597.0,30,19-30
Nebraska,31,2023,25467,0,74590.0,30,19-30
Nevada,32,2021,42628,0,66274.0,13,0-18
Nevada,32,2022,40979,0,72333.0,13,0-18
Nevada,32,2023,39993,0,76364.0,13,0-18
Nevada,32,2021,42338,0,66274.0,14,0-18
Nevada,32,2022,42791,0,72333.0,14,0-18
Nevada,32,2023,40872,0,76364.0,14,0-18
Nevada,32,2021,41105,0,66274.0,15,0-18
Nevada,32,2022,42610,0,72333.0,15,0-18
Nevada,32,2023,42744,0,76364.0,15,0-18
Nevada,32,2021,40119,0,66274.0,16,0-18
Nevada,32,2022,41342,0,72333.0,16,0-18
Nevada,32,2023,42362,0,76364.0,16,0-18
Nevada,32,2021,39677,0,66274.0,17,0-18
Nevada,32,2022,40276,0,72333.0,17,0-18
Nevada,32,2023,41158,0,76364.0,17,0-18
Nevada,32,2021,35960,0,66274.0,18,0-18
Nevada,32,2022,36391,0,72333.0,18,0-18
Nevada,32,2023,36602,0,76364.0,18,0-18
Nevada,32,2021,32468,0,66274.0,19,19-30
Nevada,32,2022,32396,0,72333.0,19,19-30
Nevada,32,2023,32891,0,76364.0,19,19-30
Nevada,32,2021,34094,0,66274.0,20,19-30
Nevada,32,2022,33530,0,72333.0,20,19-30
Nevada,32,2023,33729,0,76364.0,20,19-30
Nevada,32,2021,35405,0,66274.0,21,19-30
Nevada,32,2022,35468,0,72333.0,21,19-30
Nevada,32,2023,34991,0,76364.0,21,19-30
Nevada,32,2021,36334,0,66274.0,22,19-30
Nevada,32,2022,37153,0,72333.0,22,19-30
Nevada,32,2023,37262,0,76364.0,22,19-30
Nevada,32,2021,38245,0,66274.0,23,19-30
Nevada,32,2022,38657,0,72333.0,23,19-30
Nevada,32,2023,39009,0,76364.0,23,19-30
Nevada,32,2021,39522,0,66274.0,24,19-30
Nevada,32,2022,40088,0,72333.0,24,19-30
Nevada,32,2023,39900,0,76364.0,24,19-30
Nevada,32,2021,41019,0,66274.0,25,19-30
Nevada,32,2022,41104,0,72333.0,25,19-30
Nevada,32,2023,41222,0,76364.0,25,19-30
Nevada,32,2021,42746,0,66274.0,26,19-30
Nevada,32,2022,42601,0,72333.0,26,19-30
Nevada,32,2023,42243,0,76364.0,26,19-30
Nevada,32,2021,43886,0,66274.0,27,19-30
Nevada,32,2022,43985,0,72333.0,27,19-30
Nevada,32,2023,43305,0,76364.0,27,19-30
Nevada,32,2021,45027,0,66274.0,28,19-30
Nevada,32,2022,45001,0,72333.0,28,19-30
Nevada,32,2023,44547,0,76364.0,28,19-30
Nevada,32,2021,46985,0,66274.0,29,19-30
Nevada,32,2022,45973,0,72333.0,29,19-30
Nevada,32,2023,45536,0,76364.0,29,19-30
Nevada,32,2021,48144,0,66274.0,30,19-30
Nevada,32,2022,47877,0,72333.0,30,19-30
Nevada,32,2023,46465,0,76364.0,30,19-30
Nevada,32,2021,48472,0,66274.0,31,31-45
Nevada,32,2022,48859,0,72333.0,31,31-45
Nevada,32,2023,48331,0,76364.0,31,31-45
Nebraska,31,2021,24998,0,66817.0,31,31-45
Nebraska,31,2022,25428,0,69597.0,31,31-45
Nebraska,31,2023,25933,0,74590.0,31,31-45
Nebraska,31,2021,24568,0,66817.0,32,31-45
Nebraska,31,2022,25000,0,69597.0,32,31-45
Nebraska,31,2023,25592,0,74590.0,32,31-45
Nebraska,31,2021,25061,0,66817.0,33,31-45
Nebraska,31,2022,24582,0,69597.0,33,31-45
Nebraska,31,2023,25174,0,74590.0,33,31-45
Nebraska,31,2021,25481,0,66817.0,34,31-45
Nebraska,31,2022,24997,0,69597.0,34,31-45
Nebraska,31,2023,24723,0,74590.0,34,31-45
Nebraska,31,2022,25513,0,69597.0,35,31-45
Nebraska,31,2021,25946,0,66817.0,35,31-45
Nebraska,31,2023,25106,0,74590.0,35,31-45
Nebraska,31,2021,26519,0,66817.0,36,31-45
Nebraska,31,2022,25850,0,69597.0,36,31-45
Nebraska,31,2023,25664,0,74590.0,36,31-45
Nebraska,31,2021,26221,0,66817.0,37,31-45
Nebraska,31,2022,26583,0,69597.0,37,31-45
Nebraska,31,2023,25996,0,74590.0,37,31-45
Nebraska,31,2021,26921,0,66817.0,38,31-45
Nebraska,31,2022,26213,0,69597.0,38,31-45
Nebraska,31,2023,26614,0,74590.0,38,31-45
Nebraska,31,2021,26932,0,66817.0,39,31-45
Nebraska,31,2022,26837,0,69597.0,39,31-45
Nebraska,31,2023,26268,0,74590.0,39,31-45
Nebraska,31,2021,26470,0,66817.0,40,31-45
Nebraska,31,2022,26805,0,69597.0,40,31-45
Nebraska,31,2023,26767,0,74590.0,40,31-45
Nebraska,31,2021,25965,0,66817.0,41,31-45
Nebraska,31,2022,26315,0,69597.0,41,31-45
Nebraska,31,2023,26806,0,74590.0,41,31-45
Nebraska,31,2021,24438,0,66817.0,42,31-45
Nebraska,31,2022,25906,0,69597.0,42,31-45
Nebraska,31,2023,26204,0,74590.0,42,31-45
Nebraska,31,2021,23658,0,66817.0,43,31-45
Nebraska,31,2022,24428,0,69597.0,43,31-45
Nebraska,31,2023,25947,0,74590.0,43,31-45
Nebraska,31,2021,22988,0,66817.0,44,31-45
Nebraska,31,2022,23557,0,69597.0,44,31-45
Nebraska,31,2023,24263,0,74590.0,44,31-45
Nebraska,31,2021,21987,0,66817.0,45,31-45
Nebraska,31,2022,22871,0,69597.0,45,31-45
Nebraska,31,2023,23476,0,74590.0,45,31-45
Nebraska,31,2021,22145,0,66817.0,46,46-60
Nebraska,31,2022,21874,0,69597.0,46,46-60
Nebraska,31,2023,22806,0,74590.0,46,46-60
Nebraska,31,2021,21196,0,66817.0,47,46-60
Nebraska,31,2022,22046,0,69597.0,47,46-60
Nebraska,31,2023,21798,0,74590.0,47,46-60
Nebraska,31,2021,21169,0,66817.0,48,46-60
Nebraska,31,2022,21047,0,69597.0,48,46-60
Nebraska,31,2023,21993,0,74590.0,48,46-60
Nebraska,31,2021,22195,0,66817.0,49,46-60
Nebraska,31,2022,20982,0,69597.0,49,46-60
Nebraska,31,2023,20977,0,74590.0,49,46-60
Nebraska,31,2021,23071,0,66817.0,50,46-60
Nebraska,31,2022,22008,0,69597.0,50,46-60
Nebraska,31,2023,20906,0,74590.0,50,46-60
Nebraska,31,2021,22561,0,66817.0,51,46-60
Nebraska,31,2022,22912,0,69597.0,51,46-60
Nebraska,31,2023,21958,0,74590.0,51,46-60
Nebraska,31,2021,21765,0,66817.0,52,46-60
Nebraska,31,2022,22389,0,69597.0,52,46-60
Nebraska,31,2023,22901,0,74590.0,52,46-60
Nevada,32,2021,46704,0,66274.0,32,31-45
Nevada,32,2022,49197,0,72333.0,32,31-45
Nevada,32,2023,49127,0,76364.0,32,31-45
Nevada,32,2021,45901,0,66274.0,33,31-45
Nevada,32,2022,47444,0,72333.0,33,31-45
Nevada,32,2023,49621,0,76364.0,33,31-45
Nevada,32,2021,45359,0,66274.0,34,31-45
Nevada,32,2022,46390,0,72333.0,34,31-45
Nevada,32,2023,47731,0,76364.0,34,31-45
Nevada,32,2021,44989,0,66274.0,35,31-45
Nevada,32,2022,45838,0,72333.0,35,31-45
Nevada,32,2023,46569,0,76364.0,35,31-45
Nevada,32,2021,45091,0,66274.0,36,31-45
Nevada,32,2022,45444,0,72333.0,36,31-45
Nevada,32,2023,45966,0,76364.0,36,31-45
Nevada,32,2021,44062,0,66274.0,37,31-45
Nevada,32,2022,45458,0,72333.0,37,31-45
Nevada,32,2023,45517,0,76364.0,37,31-45
Nevada,32,2021,44655,0,66274.0,38,31-45
Nevada,32,2022,44553,0,72333.0,38,31-45
Nevada,32,2023,45584,0,76364.0,38,31-45
Nevada,32,2021,44441,0,66274.0,39,31-45
Nevada,32,2022,44920,0,72333.0,39,31-45
Nevada,32,2023,44658,0,76364.0,39,31-45
Nevada,32,2021,43600,0,66274.0,40,31-45
Nevada,32,2022,44625,0,72333.0,40,31-45
Nevada,32,2023,44957,0,76364.0,40,31-45
Nevada,32,2021,43075,0,66274.0,41,31-45
Nevada,32,2022,43667,0,72333.0,41,31-45
Nevada,32,2023,44619,0,76364.0,41,31-45
Nevada,32,2021,40937,0,66274.0,42,31-45
Nevada,32,2022,43387,0,72333.0,42,31-45
Nevada,32,2023,43689,0,76364.0,42,31-45
Nevada,32,2021,40046,0,66274.0,43,31-45
Nevada,32,2022,41123,0,72333.0,43,31-45
Nevada,32,2023,43380,0,76364.0,43,31-45
Nevada,32,2021,39500,0,66274.0,44,31-45
Nevada,32,2022,40148,0,72333.0,44,31-45
Nevada,32,2023,41185,0,76364.0,44,31-45
Nevada,32,2021,38290,0,66274.0,45,31-45
Nevada,32,2022,39665,0,72333.0,45,31-45
Nevada,32,2023,40163,0,76364.0,45,31-45
Nevada,32,2021,38611,0,66274.0,46,46-60
Nevada,32,2022,38201,0,72333.0,46,46-60
Nevada,32,2023,39540,0,76364.0,46,46-60
Nevada,32,2021,38148,0,66274.0,47,46-60
Nevada,32,2022,38655,0,72333.0,47,46-60
Nevada,32,2023,38206,0,76364.0,47,46-60
Nevada,32,2021,38603,0,66274.0,48,46-60
Nevada,32,2022,38135,0,72333.0,48,46-60
Nevada,32,2023,38641,0,76364.0,48,46-60
Nevada,32,2021,40349,0,66274.0,49,46-60
Nevada,32,2022,38682,0,72333.0,49,46-60
Nevada,32,2023,38151,0,76364.0,49,46-60
Nevada,32,2021,42856,0,66274.0,50,46-60
Nevada,32,2022,40523,0,72333.0,50,46-60
Nevada,32,2023,38602,0,76364.0,50,46-60
Nevada,32,2021,42198,0,66274.0,51,46-60
Nevada,32,2022,42841,0,72333.0,51,46-60
Nevada,32,2023,40362,0,76364.0,51,46-60
Nevada,32,2021,40377,0,66274.0,52,46-60
Nevada,32,2022,42188,0,72333.0,52,46-60
Nevada,32,2023,42756,0,76364.0,52,46-60
Nevada,32,2021,39141,0,66274.0,53,46-60
Nevada,32,2022,40464,0,72333.0,53,46-60
Nebraska,31,2021,20931,0,66817.0,53,46-60
Nebraska,31,2022,21598,0,69597.0,53,46-60
Nebraska,31,2023,22269,0,74590.0,53,46-60
Nebraska,31,2021,21225,0,66817.0,54,46-60
Nebraska,31,2022,20834,0,69597.0,54,46-60
Nebraska,31,2023,21518,0,74590.0,54,46-60
Nebraska,31,2021,21624,0,66817.0,55,46-60
Nebraska,31,2022,21026,0,69597.0,55,46-60
Nebraska,31,2023,20747,0,74590.0,55,46-60
Nebraska,31,2021,22919,0,66817.0,56,46-60
Nebraska,31,2022,21495,0,69597.0,56,46-60
Nebraska,31,2023,20914,0,74590.0,56,46-60
Nebraska,31,2021,24017,0,66817.0,57,46-60
Nebraska,31,2022,22693,0,69597.0,57,46-60
Nebraska,31,2023,21301,0,74590.0,57,46-60
Nebraska,31,2021,24616,0,66817.0,58,46-60
Nebraska,31,2022,23759,0,69597.0,58,46-60
Nebraska,31,2023,22483,0,74590.0,58,46-60
Nebraska,31,2021,25103,0,66817.0,59,46-60
Nebraska,31,2022,24331,0,69597.0,59,46-60
Nebraska,31,2023,23606,0,74590.0,59,46-60
Nebraska,31,2021,25260,0,66817.0,60,46-60
Nebraska,31,2022,24799,0,69597.0,60,46-60
Nebraska,31,2023,24042,0,74590.0,60,46-60
Nebraska,31,2021,24801,0,66817.0,61,61-75
Nebraska,31,2022,24905,0,69597.0,61,61-75
Nebraska,31,2023,24551,0,74590.0,61,61-75
Nebraska,31,2021,24410,0,66817.0,62,61-75
Nebraska,31,2022,24453,0,69597.0,62,61-75
Nebraska,31,2023,24608,0,74590.0,62,61-75
Nebraska,31,2021,24098,0,66817.0,63,61-75
Nebraska,31,2022,24034,0,69597.0,63,61-75
Nebraska,31,2023,24186,0,74590.0,63,61-75
Nebraska,31,2021,23605,0,66817.0,64,61-75
Nebraska,31,2022,23707,0,69597.0,64,61-75
Nebraska,31,2023,23734,0,74590.0,64,61-75
Nebraska,31,2021,22724,0,66817.0,65,61-75
Nebraska,31,2022,23235,0,69597.0,65,61-75
Nebraska,31,2023,23416,0,74590.0,65,61-75
Nebraska,31,2021,22166,0,66817.0,66,61-75
Nebraska,31,2022,22285,0,69597.0,66,61-75
Nebraska,31,2023,22867,0,74590.0,66,61-75
Nebraska,31,2021,21420,0,66817.0,67,61-75
Nebraska,31,2022,21811,0,69597.0,67,61-75
Nebraska,31,2023,21957,0,74590.0,67,61-75
Nebraska,31,2021,20618,0,66817.0,68,61-75
Nebraska,31,2022,21044,0,69597.0,68,61-75
Nebraska,31,2023,21499,0,74590.0,68,61-75
Nebraska,31,2021,19913,0,66817.0,69,61-75
Nebraska,31,2022,20202,0,69597.0,69,61-75
Nebraska,31,2023,20685,0,74590.0,69,61-75
Nebraska,31,2021,18872,0,66817.0,70,61-75
Nebraska,31,2022,19543,0,69597.0,70,61-75
Nebraska,31,2023,19826,0,74590.0,70,61-75
Nebraska,31,2021,17732,0,66817.0,71,61-75
Nebraska,31,2022,18479,0,69597.0,71,61-75
Nebraska,31,2023,19173,0,74590.0,71,61-75
Nebraska,31,2021,17023,0,66817.0,72,61-75
Nebraska,31,2022,17337,0,69597.0,72,61-75
Nebraska,31,2023,18138,0,74590.0,72,61-75
Nebraska,31,2021,16187,0,66817.0,73,61-75
Nebraska,31,2022,16674,0,69597.0,73,61-75
Nebraska,31,2023,16968,0,74590.0,73,61-75
Nevada,32,2023,42135,0,76364.0,53,46-60
Nevada,32,2021,38656,0,66274.0,54,46-60
Nevada,32,2022,39047,0,72333.0,54,46-60
Nevada,32,2023,40412,0,76364.0,54,46-60
Nevada,32,2021,38797,0,66274.0,55,46-60
Nevada,32,2022,38770,0,72333.0,55,46-60
Nevada,32,2023,39005,0,76364.0,55,46-60
Nevada,32,2021,40240,0,66274.0,56,46-60
Nevada,32,2022,39013,0,72333.0,56,46-60
Nevada,32,2023,38736,0,76364.0,56,46-60
Nevada,32,2021,40534,0,66274.0,57,46-60
Nevada,32,2022,40331,0,72333.0,57,46-60
Nevada,32,2023,39060,0,76364.0,57,46-60
Nevada,32,2021,40327,0,66274.0,58,46-60
Nevada,32,2022,40596,0,72333.0,58,46-60
Nevada,32,2023,40178,0,76364.0,58,46-60
Nevada,32,2021,40480,0,66274.0,59,46-60
Nevada,32,2022,40375,0,72333.0,59,46-60
Nevada,32,2023,40511,0,76364.0,59,46-60
Nevada,32,2021,40146,0,66274.0,60,46-60
Nevada,32,2022,40461,0,72333.0,60,46-60
Nevada,32,2023,40282,0,76364.0,60,46-60
Nevada,32,2021,39565,0,66274.0,61,61-75
Nevada,32,2022,39994,0,72333.0,61,61-75
Nevada,32,2023,40325,0,76364.0,61,61-75
Nevada,32,2021,38209,0,66274.0,62,61-75
Nevada,32,2022,39337,0,72333.0,62,61-75
Nevada,32,2023,39820,0,76364.0,62,61-75
Nevada,32,2021,38163,0,66274.0,63,61-75
Nevada,32,2022,38206,0,72333.0,63,61-75
Nevada,32,2023,39185,0,76364.0,63,61-75
Nevada,32,2021,37708,0,66274.0,64,61-75
Nevada,32,2022,38047,0,72333.0,64,61-75
Nevada,32,2023,37805,0,76364.0,64,61-75
Nevada,32,2021,36714,0,66274.0,65,61-75
Nevada,32,2022,37562,0,72333.0,65,61-75
Nevada,32,2023,37830,0,76364.0,65,61-75
Nevada,32,2021,36364,0,66274.0,66,61-75
Nevada,32,2022,36554,0,72333.0,66,61-75
Nevada,32,2023,37306,0,76364.0,66,61-75
Nevada,32,2021,35005,0,66274.0,67,61-75
Nevada,32,2022,35963,0,72333.0,67,61-75
Nevada,32,2023,36132,0,76364.0,67,61-75
Nevada,32,2021,33558,0,66274.0,68,61-75
Nevada,32,2022,34478,0,72333.0,68,61-75
Nevada,32,2023,35440,0,76364.0,68,61-75
Nevada,32,2021,32455,0,66274.0,69,61-75
Nevada,32,2022,33081,0,72333.0,69,61-75
Nevada,32,2023,33954,0,76364.0,69,61-75
Nevada,32,2022,31832,0,72333.0,70,61-75
Nevada,32,2021,31138,0,66274.0,70,61-75
Nevada,32,2023,32547,0,76364.0,70,61-75
Nevada,32,2021,30108,0,66274.0,71,61-75
Nevada,32,2022,30461,0,72333.0,71,61-75
Nevada,32,2023,31146,0,76364.0,71,61-75
Nevada,32,2021,29533,0,66274.0,72,61-75
Nevada,32,2022,29409,0,72333.0,72,61-75
Nevada,32,2023,29791,0,76364.0,72,61-75
Nevada,32,2021,29146,0,66274.0,73,61-75
Nevada,32,2022,28806,0,72333.0,73,61-75
Nevada,32,2023,28751,0,76364.0,73,61-75
Nevada,32,2021,30773,0,66274.0,74,61-75
Nevada,32,2022,28338,0,72333.0,74,61-75
Nevada,32,2023,27931,0,76364.0,74,61-75
Nebraska,31,2021,16811,0,66817.0,74,61-75
Nebraska,31,2022,15780,0,69597.0,74,61-75
Nebraska,31,2023,16240,0,74590.0,74,61-75
